,city,state,shape,year,month,day,season,Credible,military_base_dist,airport_dist,temp,rain,vis,thunder,fog,tornado,snow,movies_released
2054,6751,4,11,11,9,24,0,1,3660.739539394977,2.6547634527478587,0.189794207543047,0,0.0642725003381733,0,0,0,0,28
2055,2093,9,11,11,9,24,0,1,5045.600851306452,2.5335200448391912,-0.31081556105858194,0,0.0642725003381733,0,0,0,0,28
2056,3670,35,16,11,9,24,0,1,5840.438981815287,2.2095491074100533,-1.1179211063550902,0,0.0642725003381733,0,0,0,0,28
2057,956,12,11,11,9,24,0,1,5337.648217065671,3.0089431741287296,-0.382331242287386,0,0.0642725003381733,0,0,0,0,28
2058,6166,14,13,11,9,24,0,1,5566.038849503302,2.3728021428492867,-0.5968782859737989,0,0.0642725003381733,0,0,0,0,28
2059,2213,33,3,12,9,24,0,1,3754.126050227505,6.556077368296088,-0.157567672711145,0,0.0642725003381733,0,0,0,0,28
2060,3316,49,3,12,9,24,0,1,5773.550030006825,9.87008229067046,0.189794207543047,0,0.0642725003381733,0,0,0,0,28
2061,5982,48,13,12,9,24,0,1,5802.30381135198,1.8932520225522027,-0.5968782859737989,0,0.0642725003381733,0,0,0,0,28
2062,2640,4,14,12,9,24,0,0,3276.675580535745,1.154139042743462,0.8743014421616,0,0.0642725003381733,0,0,0,0,28
2063,4853,14,16,13,9,24,0,1,5540.703174613147,6.332428201478961,0.6291048208057011,0,0.0642725003381733,0,0,0,0,26
2064,4246,34,11,13,9,24,0,0,6542.839558558659,0.5980270454193652,1.15014764118699,0,0.0642725003381733,0,0,0,0,26
2065,4092,47,13,13,9,24,0,0,3877.0571903475206,5.202207410957619,-0.69904354487209,1,0.0642725003381733,0,0,0,0,26
2066,4334,31,3,14,9,24,0,1,6545.9938915718285,1.88934593835464,-0.321032086948412,0,0.0642725003381733,0,0,0,0,27
2067,465,31,8,14,9,24,0,1,6498.829891935999,1.7084165958707922,-0.903374062668674,0,-2.32230362481316,0,0,0,0,27
2068,7,20,11,14,9,24,0,0,6217.9414181781995,7.419702943347403,-0.903374062668674,0,-2.67070889855788,0,1,0,0,27
2069,3068,47,11,14,9,24,0,1,4106.95997394516,1.8142435343471928,-0.8931575367788441,0,0.0642725003381733,0,0,0,0,27
2070,2956,10,3,14,9,24,0,1,5478.106408553363,15.837043920302609,0.833435338602284,0,0.0642725003381733,0,0,0,0,27
2071,3724,14,10,14,9,24,0,1,5566.596374589419,2.21035665911177,0.506506510127751,0,0.0642725003381733,0,0,0,0,27
2072,6854,47,16,14,9,24,0,0,4002.4294124657517,1.4960520089175882,-1.4142003571601298,0,0.0642725003381733,0,0,0,0,27
2073,5278,4,11,14,9,24,0,1,3705.28214722794,3.7349435456803683,0.0161132674159509,0,0.0642725003381733,0,0,0,0,27
2074,2529,30,8,14,9,24,0,1,6795.6101230904505,3.2470653251216373,-1.20986983936355,0,0.0642725003381733,0,0,0,0,27
2075,6322,4,16,14,9,24,0,1,3651.0757368475215,3.1054219790325504,0.526939561907409,0,0.0642725003381733,0,0,0,0,27
2076,5525,47,11,14,9,24,0,0,3869.6855248386187,0.2196561747369401,-0.94424016622799,0,0.0642725003381733,0,0,0,0,27
2077,5202,4,10,15,9,24,0,1,3284.1927760222497,3.4316568194040653,0.731270079703992,0,0.0642725003381733,0,0,0,0,29
2078,4329,40,3,15,9,24,0,1,5586.117334921209,3.8407672833941824,0.976466701059892,0,0.0642725003381733,0,0,0,0,29
2079,6854,47,11,15,9,24,0,0,4002.4294124657517,1.4960520089175882,-1.1179211063550902,0,-1.05062437564493,0,0,0,0,29
2080,4374,0,11,15,9,24,0,1,3514.1020968672265,2.038397620240377,-3.1305767066514303,0,0.0642725003381733,0,0,0,0,29
2081,5335,4,6,15,9,24,0,1,3683.2999454880573,4.44304565295872,-0.290382509278924,0,0.0642725003381733,0,0,0,0,29
2082,785,38,11,16,9,24,0,0,6095.715788012559,1.3431453719437758,-1.61853087495671,0,0.0642725003381733,0,0,0,0,29
2083,487,4,3,16,9,24,0,1,3266.2530520850364,1.6365267838631077,0.0161132674159509,0,0.0642725003381733,0,0,0,0,29
2084,3904,48,3,16,9,24,0,1,5651.12756560179,3.2318267718613862,-0.668393967202603,0,0.0642725003381733,0,0,0,0,29
2085,2038,22,13,16,9,24,0,1,5927.599029577025,3.5576372324793843,-1.00553932156697,0,0.0642725003381733,0,0,0,0,29
2086,1519,12,16,16,9,24,0,0,5183.281123811183,0.2265305546807521,-0.5560121824144821,0,0.0642725003381733,0,0,0,0,29
2087,3024,43,8,16,9,24,0,1,4233.789828072386,2.39475071002358,0.322609044110826,0,0.0642725003381733,0,0,0,0,29
2088,4844,38,6,16,9,24,0,0,6067.392726635329,0.17484526525891925,-0.94424016622799,0,0.0642725003381733,0,0,0,0,29
2089,3237,27,11,16,9,24,0,1,5652.63392677225,15.781830675094122,-0.995322795677136,0,0.0642725003381733,0,0,0,0,29
2090,4129,13,6,16,9,24,0,0,4318.0027057359375,1.3048016414803407,-0.4947130270755071,0,-0.7719001566491541,0,0,0,0,29
2091,3825,13,6,16,9,24,0,1,4329.703436118619,3.523488952731181,-0.69904354487209,0,-0.493175937653378,0,0,0,0,29
2092,6522,12,3,16,9,24,0,1,5166.695487528416,7.0861552773610175,-0.5560121824144821,0,0.0642725003381733,0,0,0,0,29
2093,3875,35,3,16,9,24,0,1,5676.870890589117,3.2377448057941787,-1.20986983936355,0,0.0642725003381733,0,0,0,0,29
2094,1016,27,16,0,9,25,0,1,5756.405782924225,2.3414997511259625,0.0161132674159509,0,-2.32230362481316,0,0,0,0,16
2095,3026,43,11,1,9,25,0,1,4371.748352577092,6.542085592691866,-0.0962685173721699,0,-0.214451718657603,0,0,0,0,16
2096,4786,48,8,1,9,25,0,1,5630.411566174802,4.813071229280442,-0.321032086948412,0,0.0642725003381733,0,0,0,0,16
2097,5110,4,13,1,9,25,0,0,3875.676376588258,0.2779069623470504,0.526939561907409,0,0.0642725003381733,0,0,0,0,16
2098,5525,47,8,1,9,25,0,0,3869.6855248386187,0.2196561747369401,-0.0451858879230241,0,0.0642725003381733,0,0,0,0,16
2099,6258,47,8,1,9,25,0,1,3821.6421516275404,3.688178261878515,-0.382331242287386,0,0.0642725003381733,0,0,0,0,16
2100,5278,4,8,1,9,25,0,1,3705.28214722794,3.7349435456803683,-0.0860519914823407,0,-1.05062437564493,0,0,0,0,16
2101,5827,12,8,1,9,25,0,0,5204.275732881171,1.0260971841716189,0.353258621780313,0,0.0642725003381733,0,0,0,0,16
2102,5138,4,15,2,9,25,0,1,3275.8407603695464,2.1238638439852715,0.12849505220407198,0,0.0642725003381733,0,0,0,0,19
2103,1314,4,11,2,9,25,0,1,3235.113150539657,2.143227610311963,0.189794207543047,0,-0.7719001566491541,0,0,0,0,19
2104,1428,43,16,2,9,25,0,0,4347.593151041728,0.2461124874353197,0.302175992331167,0,0.0642725003381733,0,0,0,0,19
2105,909,43,16,2,9,25,0,0,4496.540399719788,1.3218214721802326,-0.4334138717365321,0,0.0642725003381733,0,0,0,0,19
2106,1016,27,11,2,9,25,0,1,5756.405782924225,2.3414997511259625,-0.157567672711145,0,0.0642725003381733,0,0,0,0,19
2107,6068,47,16,2,9,25,0,0,3858.545871719315,1.0992697242976366,-0.668393967202603,0,0.0642725003381733,0,0,0,0,19
2108,5980,4,16,2,9,25,0,1,3274.2878742448747,2.6549424204253644,0.12849505220407198,0,-0.493175937653378,0,0,0,0,19
2109,6645,14,13,2,9,25,0,1,5566.989942916619,4.5943778674682445,-0.5560121824144821,0,0.0642725003381733,0,0,0,0,19
2110,4781,25,16,2,9,25,0,1,4864.681717886306,7.331768589544572,-0.5968782859737989,0,0.0642725003381733,0,0,0,0,19
2111,3309,25,13,2,9,25,0,0,4893.50383082395,1.4330203331022964,-0.5968782859737989,0,0.0642725003381733,0,0,0,0,19
2112,738,3,11,3,9,25,0,1,3413.763528002285,10.310227961432062,0.322609044110826,0,2.8689349539831697,0,0,0,0,24
2113,3478,18,0,3,9,25,0,0,4493.742825476948,0.9997850680228386,0.6291048208057011,0,-0.7719001566491541,0,0,0,0,24
2114,261,5,16,3,9,25,0,0,4384.2414436904355,0.5054927221303076,-0.903374062668674,0,4.26255604896205,0,0,0,0,24
2115,2407,5,16,3,9,25,0,0,4452.439583866809,0.9282518869679248,-0.8012088037703821,0,0.0642725003381733,0,0,0,0,24
2116,133,0,11,3,9,25,0,0,3109.951413236545,0.744849905008627,-1.62874740084654,0,0.0642725003381733,0,0,0,0,24
2117,3160,43,11,4,9,25,0,1,4391.68216537296,6.543756047484045,-0.0962685173721699,0,0.0642725003381733,0,0,0,0,22
2118,4965,20,11,4,9,25,0,1,6218.589412916888,8.734695163886233,-0.290382509278924,0,0.0642725003381733,0,0,0,0,22
2119,17,42,6,4,9,25,0,1,5322.832097649366,10.42879584331624,-0.5560121824144821,0,0.0642725003381733,0,0,0,0,22
2120,6255,36,11,4,9,25,0,0,4636.534068980128,0.6452205736755439,-0.157567672711145,0,0.0642725003381733,0,0,0,0,22
2121,5440,4,11,4,9,25,0,1,3257.915682125542,3.0370004330846365,0.12849505220407198,0,-1.05062437564493,0,0,0,0,22
2122,2218,34,11,5,9,25,0,1,6574.752966608518,1.7562857925727289,-0.903374062668674,0,-2.32230362481316,0,0,0,0,16
2123,3498,4,16,6,9,25,0,1,3832.136028192731,11.791467885774365,0.526939561907409,0,0.0642725003381733,0,0,0,0,19
2124,5941,48,3,6,9,25,0,1,5642.903270433794,4.244929291730978,-1.20986983936355,0,0.0642725003381733,0,0,0,0,19
2125,6874,38,16,6,9,25,0,1,6297.610986570534,2.1197616700657864,0.353258621780313,0,-0.493175937653378,0,0,0,0,19
2126,3232,31,11,6,9,25,0,0,6520.259047899433,5.325970220112857,0.302175992331167,1,-1.62549307732372,0,0,0,0,19
2127,3381,21,11,7,9,25,0,0,6966.803680353959,0.3138985270094714,-0.4947130270755071,0,0.0642725003381733,0,0,0,0,18
2128,6212,4,13,8,9,25,0,1,3592.4335571978113,11.440958261322708,-0.0962685173721699,0,0.0642725003381733,0,0,0,0,17
2129,6697,16,11,8,9,25,0,0,4656.604929998525,0.9486531962131326,0.240876836992192,0,0.0642725003381733,0,0,0,0,17
2130,1055,24,11,8,9,25,0,1,5186.396123222029,6.497171142002783,-0.780775751990724,0,0.0642725003381733,0,0,0,0,17
2131,2254,3,11,8,9,25,0,0,3366.805888319833,1.1050993937235791,0.526939561907409,0,2.8689349539831697,0,0,0,0,17
2132,1332,10,16,8,9,25,0,0,5429.7252068072585,1.2156969723138935,-0.8012088037703821,0,-0.7719001566491541,0,0,0,0,17
2133,2699,17,0,8,9,25,0,1,5678.217179086131,10.708740636112989,-0.719476596651749,0,0.0642725003381733,0,0,0,0,17
2134,1827,3,10,8,9,25,0,1,3404.21273567778,6.4665175140773785,0.322609044110826,0,0.0642725003381733,0,0,0,0,17
2135,5393,4,11,8,9,25,0,0,3581.0531253391664,1.1724050121604417,-0.269949457499266,0,0.0642725003381733,0,0,0,0,17
2136,608,4,16,8,9,25,0,1,3246.680267700647,4.957748064953075,0.700620502034505,0,-0.493175937653378,0,0,0,0,17
2137,4487,36,11,9,9,25,0,0,4481.982670262451,1.2882626339848284,0.424774303009117,0,0.0642725003381733,0,0,0,0,18
2138,193,38,11,9,9,25,0,1,6413.058050256874,2.9908611102794764,-0.8012088037703821,0,0.0642725003381733,0,0,0,0,18
2139,4555,9,0,9,9,25,0,0,5441.969921490204,0.4852721256450235,0.976466701059892,0,0.0642725003381733,0,0,0,0,18
2140,5970,4,16,9,9,25,0,1,3668.4876988531055,8.931172308479832,0.8640849162717711,0,-0.214451718657603,0,0,0,0,18
2141,1337,34,11,9,9,25,0,1,6625.660889132884,7.482855321453411,-1.34268467593133,0,0.0642725003381733,0,0,0,0,18
2142,3333,31,6,9,9,25,0,1,6474.76631855191,2.7053533611974783,-1.7411291856346598,0,0.0642725003381733,0,0,0,0,18
2143,1604,23,13,10,9,25,0,1,5655.117432416073,9.31679970993584,-1.61853087495671,0,0.0642725003381733,0,0,0,0,24
2144,4585,21,13,10,9,25,0,1,7121.45130747685,3.7538174194137937,-1.31203509826184,0,0.0642725003381733,0,0,0,0,24
2145,349,47,8,10,9,25,0,1,3843.9487412109493,2.271285328285003,-0.208650302160291,0,0.0642725003381733,0,0,0,0,24
2146,5525,47,10,10,9,25,0,0,3869.6855248386187,0.2196561747369401,-0.6070948118636279,0,0.0642725003381733,0,0,0,0,24
2147,6524,48,11,10,9,25,0,0,5627.88469539901,0.9308724364676324,-0.290382509278924,0,-1.3467688583279398,0,0,0,0,24
2148,4142,42,10,10,9,25,0,1,5321.7858609507675,2.0586402521514064,-0.5560121824144821,0,0.0642725003381733,0,0,0,0,24
2149,6090,9,11,10,9,25,0,0,5300.259447489916,1.4745794966143275,0.813002286822626,0,0.0642725003381733,0,0,0,0,24
2150,5385,43,8,10,9,25,0,0,3997.191317183219,0.7021300368218125,0.12849505220407198,0,0.0642725003381733,0,0,0,0,24
2151,51,32,11,10,9,25,0,0,3875.748483551639,1.4348254115351948,-0.157567672711145,0,0.0642725003381733,0,0,0,0,24
2152,1428,43,10,11,9,25,0,0,4347.593151041728,0.2461124874353197,0.240876836992192,0,0.0642725003381733,0,0,0,0,29
2153,3298,48,11,11,9,25,0,1,5680.293232275632,6.221625615008381,-0.903374062668674,0,0.0642725003381733,0,0,0,0,29
2154,6809,47,11,11,9,25,0,0,3883.48686302992,0.9569890599653024,-0.6070948118636279,0,0.0642725003381733,0,0,0,0,29
2155,2438,37,10,11,9,25,0,1,3851.078765506498,2.6989057178311806,0.0774124227549258,0,0.0642725003381733,0,0,0,0,29
2156,4798,3,16,11,9,25,0,0,3444.9888313844845,0.7175736850823705,1.26252942597511,0,0.0642725003381733,0,0,0,0,29
2157,5835,45,8,11,9,25,0,1,6152.874769277288,14.281838113628757,-0.290382509278924,0,0.0642725003381733,0,0,0,0,29
2158,4643,4,6,11,9,25,0,0,3299.7676040621527,0.9116097787594064,0.813002286822626,0,0.0642725003381733,0,0,0,0,29
2159,5886,24,16,11,9,25,0,0,5211.130823432405,1.0965440424308008,-0.8931575367788441,0,0.0642725003381733,0,0,0,0,29
2160,2772,30,16,12,9,25,0,0,6833.754102982795,1.2102963760369705,-1.4039838312703,0,0.0642725003381733,0,0,0,0,28
2161,3301,33,13,12,9,25,0,0,3589.8169661625875,0.5180801230761559,0.588238717246384,0,0.0642725003381733,0,0,0,0,28
2162,5972,35,16,12,9,25,0,1,6006.629775992989,5.7892996061062085,0.0161132674159509,0,0.0642725003381733,0,0,0,0,28
2163,5056,27,11,12,9,25,0,1,5963.966120012762,3.298479809091188,-0.188217250380632,0,-2.04357940581738,0,0,0,0,28
2164,1053,4,11,12,9,25,0,1,3876.0171302051613,2.241235521461532,0.424774303009117,0,0.0642725003381733,0,0,0,0,28
2165,1210,38,11,12,9,25,0,1,6409.781253394157,3.5493580100005304,-0.321032086948412,0,0.0642725003381733,0,0,0,0,28
2166,284,34,8,12,9,25,0,1,6595.659007248342,2.0816246148770907,-0.668393967202603,0,0.0642725003381733,0,0,0,0,28
2167,6246,3,3,13,9,25,0,1,3386.181634978233,2.983365495664652,-0.0962685173721699,0,0.0642725003381733,0,0,0,0,26
2168,3867,45,11,13,9,25,0,1,6118.424251706379,5.519868319242312,0.424774303009117,0,0.0642725003381733,0,0,0,0,26
2169,6010,40,16,13,9,25,0,1,5742.72082959077,8.506267702036444,0.9356005975005748,0,0.0642725003381733,0,0,0,0,26
2170,6082,9,16,14,9,25,0,0,5320.710950671617,0.31188777516888594,0.833435338602284,0,-0.7719001566491541,0,0,0,0,27
2171,2509,1,11,14,9,25,0,1,5116.584553070459,1.6840591533286118,0.0671958968650967,0,0.0642725003381733,0,0,0,0,27
2172,839,27,13,14,9,25,0,1,5617.636109839337,5.02239042358596,-0.4334138717365321,0,0.0642725003381733,0,0,0,0,27
2173,5074,41,16,14,9,25,0,1,4852.5829901712605,2.5571442516995613,-2.02719191054988,0,0.0642725003381733,0,0,0,0,27
2174,1763,4,11,15,9,25,0,0,3249.476046421321,1.1922721168882309,0.6393213466955301,0,0.0642725003381733,0,0,0,0,29
2175,4133,4,3,15,9,25,0,1,3640.2669667804175,3.1629793639969264,-1.00553932156697,0,0.0642725003381733,0,0,0,0,29
2176,5315,38,6,15,9,25,0,0,6205.918941879049,1.4757270480634408,0.424774303009117,0,0.0642725003381733,0,0,0,0,29
2177,3301,33,15,15,9,25,0,0,3589.8169661625875,0.5180801230761559,0.353258621780313,0,0.0642725003381733,0,0,0,0,29
2178,4124,6,16,15,9,25,0,1,6728.054447035627,4.3942048015688,0.0774124227549258,0,0.0642725003381733,0,0,0,0,29
2179,4406,46,15,15,9,25,0,1,6788.0529338312635,7.9250397932230925,-0.321032086948412,0,0.0642725003381733,0,0,0,0,29
2180,2560,48,13,15,9,25,0,1,5626.689461787209,10.745049199219787,-1.31203509826184,0,0.0642725003381733,0,0,0,0,29
2181,6826,21,3,15,9,25,0,1,6991.1384555787145,7.329828045026036,-0.668393967202603,0,0.0642725003381733,0,0,0,0,29
2182,1645,0,11,15,9,25,0,1,3128.8219254883197,3.6503426761686857,-2.50736862737185,0,0.0642725003381733,0,0,0,0,29
2183,2793,9,11,16,9,25,0,1,5204.856128045438,23.024348543310445,-0.8931575367788441,0,0.0642725003381733,0,0,0,0,29
2184,3840,19,11,16,9,25,0,1,6840.446534083527,3.5331377359122764,-1.51636561605842,0,0.0642725003381733,0,0,0,0,29
2185,687,5,10,16,9,25,0,1,4407.646094037972,5.204405956999271,-1.17922026169406,0,0.0642725003381733,0,0,0,0,29
2186,3475,5,16,16,9,25,0,1,4409.762938633062,2.462267684456158,-1.37333425360082,0,0.0642725003381733,0,0,0,0,29
2187,2294,3,8,16,9,25,0,0,3448.408416797437,0.3804564616570909,1.24209637419545,0,2.8689349539831697,0,0,0,0,29
2188,238,10,11,16,9,25,0,1,5487.131051683898,3.0101375334774287,-0.4947130270755071,0,0.0642725003381733,0,0,0,0,29
2189,731,20,16,16,9,25,0,1,6198.311704457282,6.118286639932803,-0.392547768177216,0,0.0642725003381733,0,0,0,0,29
2190,1007,40,8,16,9,25,0,1,5667.325870847926,12.734868753629305,-0.290382509278924,0,0.0642725003381733,0,0,0,0,29
2191,3069,48,11,16,9,25,0,0,5627.630046733445,0.693377367995506,-0.8931575367788441,0,0.0642725003381733,0,0,0,0,29
2192,4861,9,3,16,9,25,0,1,5355.391580368694,3.3290044206473888,0.731270079703992,0,0.0642725003381733,0,0,0,0,29
2193,2699,24,11,16,9,25,0,1,5159.9634027220845,15.354849079607172,-0.382331242287386,0,0.0642725003381733,0,0,0,0,29
2194,5466,23,16,16,9,25,0,1,5434.347643592349,6.129019295062643,-0.94424016622799,0,0.0642725003381733,0,0,0,0,29
2195,377,2,3,16,9,25,0,1,4815.773580317735,4.7524732705974495,-0.157567672711145,0,0.0642725003381733,0,0,0,0,29
2196,856,9,8,16,9,25,0,1,5320.638204260144,7.057838102932541,0.588238717246384,0,0.0642725003381733,0,0,0,0,29
2197,6077,9,8,16,9,25,0,1,5252.864512218806,2.8715408731404044,-0.4947130270755071,0,0.0642725003381733,0,0,0,0,29
2198,4502,9,10,16,9,25,0,0,5304.6587787127555,1.2814719245343482,0.4656404065684339,0,0.0642725003381733,0,0,0,0,29
2199,3847,9,16,16,9,25,0,1,5470.610289821838,2.907756572102416,0.8640849162717711,0,0.0642725003381733,0,0,0,0,29
2200,4119,36,8,16,9,25,0,1,4461.604700361418,9.203267142001767,-0.0451858879230241,0,0.0642725003381733,0,0,0,0,29
2201,4283,42,3,1,9,26,0,1,5598.000157082459,3.669837234103329,-0.5968782859737989,0,0.0642725003381733,0,0,0,0,16
2202,263,43,13,2,9,26,0,0,4110.476818391629,0.4401398329382024,0.8640849162717711,0,0.0642725003381733,0,0,0,0,19
2203,6246,3,8,2,9,26,0,1,3386.181634978233,2.983365495664652,0.0161132674159509,0,2.8689349539831697,0,0,0,0,19
2204,5385,43,11,3,9,26,0,0,3997.191317183219,0.7021300368218125,0.6393213466955301,0,-0.214451718657603,0,0,0,0,24
2205,4798,3,8,3,9,26,0,0,3444.9888313844845,0.7175736850823705,0.4656404065684339,0,0.0642725003381733,0,0,0,0,24
2206,5525,47,13,3,9,26,0,0,3869.6855248386187,0.2196561747369401,-0.392547768177216,0,0.0642725003381733,0,0,0,0,24
2207,4137,28,11,4,9,26,0,1,5231.498475633518,1.7541453831529277,-1.80242834097364,0,0.0642725003381733,0,0,0,0,22
2208,4137,28,11,4,9,26,0,1,5231.498475633518,1.7541453831529277,-1.80242834097364,0,0.0642725003381733,0,0,0,0,22
2209,5120,35,16,4,9,26,0,1,5927.745861449953,5.270707398736612,-1.4142003571601298,0,0.0642725003381733,0,0,0,0,22
2210,5546,4,6,4,9,26,0,1,3644.6834439050936,11.576308678139085,-0.0962685173721699,0,0.0642725003381733,0,0,0,0,22
2211,5546,4,6,4,9,26,0,1,3644.6834439050936,11.576308678139085,-0.0962685173721699,0,0.0642725003381733,0,0,0,0,22
2212,2800,43,11,4,9,26,0,0,4270.0502560028635,0.4473099604272552,0.0161132674159509,0,0.0642725003381733,0,0,0,0,22
2213,5942,20,11,5,9,26,0,0,6288.395147950162,1.3668265970600486,-0.0451858879230241,0,0.0642725003381733,0,0,0,0,16
2214,5432,4,6,5,9,26,0,1,3268.5198316178667,2.674091641885246,-0.0962685173721699,0,0.0642725003381733,0,0,0,0,16
2215,2795,2,16,6,9,26,0,1,4755.765582162503,10.020814751131898,-0.5560121824144821,0,0.0642725003381733,0,0,0,0,18
2216,5442,4,11,7,9,26,0,0,3650.282735577173,1.13381442916117,-1.0668384769059398,0,0.0642725003381733,0,0,0,0,18
2217,771,46,0,7,9,26,0,1,6759.575318826621,1.9014398960020682,-0.5560121824144821,0,0.0642725003381733,0,0,0,0,18
2218,2100,4,8,7,9,26,0,1,3726.9834985887323,5.3137396751619494,-0.719476596651749,0,0.0642725003381733,0,0,0,0,18
2219,3701,4,3,7,9,26,0,1,3743.4959329859757,2.7704568425173584,-0.4947130270755071,0,0.0642725003381733,0,0,0,0,18
2220,5393,4,15,7,9,26,0,0,3581.0531253391664,1.1724050121604417,-0.208650302160291,0,0.0642725003381733,0,0,0,0,18
2221,3633,35,11,7,9,26,0,0,5894.837022864034,1.2414360705680925,-0.382331242287386,0,-1.05062437564493,0,0,0,0,18
2222,4246,34,16,7,9,26,0,0,6542.839558558659,0.5980270454193652,0.813002286822626,0,-0.214451718657603,0,0,0,0,18
2223,3293,9,16,7,9,26,0,1,5288.771901393233,1.9841526681343853,0.813002286822626,0,-0.214451718657603,0,0,0,0,18
2224,6082,9,16,7,9,26,0,0,5320.710950671617,0.31188777516888594,0.6393213466955301,0,-0.214451718657603,0,0,0,0,18
2225,2932,34,16,7,9,26,0,1,6426.169967956049,4.544875769120905,-1.10770458046526,0,0.0642725003381733,0,0,0,0,18
2226,5689,34,16,7,9,26,0,1,6454.5112791606225,3.7792105228772654,-0.8931575367788441,0,0.0642725003381733,0,0,0,0,18
2227,5218,34,3,7,9,26,0,1,6377.045141178746,3.650499808342168,-0.719476596651749,0,0.0642725003381733,0,0,0,0,18
2228,2233,34,11,7,9,26,0,1,6344.95691850335,2.087450070097433,-1.00553932156697,0,0.0642725003381733,0,0,0,0,18
2229,2312,12,16,8,9,26,0,1,5147.243749058064,5.128993884715737,-1.72069613385501,0,-0.7719001566491541,0,0,0,0,17
2230,5117,4,11,8,9,26,0,1,3551.8664137066594,7.729496107325861,-0.188217250380632,0,1.45789359531705,0,0,0,0,17
2231,1747,14,0,8,9,26,0,1,5240.2474078230325,8.292081216105544,-0.69904354487209,0,-0.7719001566491541,0,0,0,0,17
2232,2941,27,6,8,9,26,0,1,6025.524114411816,4.24485523716541,-0.382331242287386,0,-0.7719001566491541,0,0,0,0,17
2233,5385,43,11,9,9,26,0,0,3997.191317183219,0.7021300368218125,0.240876836992192,0,0.0642725003381733,0,0,0,0,18
2234,4845,21,11,9,9,26,0,1,7054.582803996329,1.7280498102516777,-1.20986983936355,0,0.0642725003381733,0,0,0,0,18
2235,2851,16,16,9,9,26,0,1,4645.88298549969,6.0510290481782905,-0.5560121824144821,0,0.0642725003381733,0,0,0,0,18
2236,2851,16,16,9,9,26,0,1,4645.88298549969,6.0510290481782905,-0.5560121824144821,0,0.0642725003381733,0,0,0,0,18
2237,4798,3,16,9,9,26,0,0,3444.9888313844845,0.7175736850823705,0.813002286822626,0,0.0642725003381733,0,0,0,0,18
2238,3045,43,13,10,9,26,0,1,4324.137722168576,3.9886697979104464,0.700620502034505,0,0.0642725003381733,0,0,0,0,24
2239,5391,4,11,10,9,26,0,0,3163.4851306655846,0.5042338688387726,0.6393213466955301,0,-0.214451718657603,0,0,0,0,24
2240,6082,9,6,10,9,26,0,0,5320.710950671617,0.31188777516888594,0.833435338602284,0,0.0642725003381733,0,0,0,0,24
2241,2433,15,11,11,9,26,0,1,5566.937954452946,2.3003099260431816,-1.1179211063550902,0,0.0642725003381733,0,0,0,0,29
2242,1910,47,13,11,9,26,0,0,3882.541751866119,1.1052890609205015,-0.831858381439869,0,-0.7719001566491541,0,0,0,0,29
2243,2928,47,8,11,9,26,0,1,3891.5136616052087,2.356696251887272,-0.668393967202603,0,0.0642725003381733,0,0,0,0,29
2244,6384,4,11,11,9,26,0,0,3348.358439908241,0.9560014695474724,1.4464268919920302,0,0.0642725003381733,0,0,0,0,29
2245,3440,43,3,11,9,26,0,1,4249.535757299414,4.142981772692257,0.12849505220407198,0,0.0642725003381733,0,0,0,0,29
2246,547,43,15,11,9,26,0,1,4511.481778683414,10.900328857824814,-0.8012088037703821,0,0.0642725003381733,0,0,0,0,29
2247,4555,9,11,11,9,26,0,0,5441.969921490204,0.4852721256450235,0.6393213466955301,0,0.0642725003381733,0,0,0,0,29
2248,4750,9,11,11,9,26,0,1,5467.915921875075,1.6621418815825135,0.6393213466955301,0,0.0642725003381733,0,0,0,0,29
2249,4600,23,11,11,9,26,0,1,5388.915833860907,3.5548987231184195,-1.8228613927533,0,0.0642725003381733,0,0,0,0,29
2250,2356,43,6,11,9,26,0,1,4250.481334748505,2.1774535258685908,-0.903374062668674,0,0.0642725003381733,0,0,0,0,29
2251,2,43,11,11,9,26,0,1,4109.189716996367,2.5485605824157442,-1.1179211063550902,0,0.0642725003381733,0,0,0,0,29
2252,1191,46,3,12,9,26,0,1,6767.184631522858,6.392968509391136,-1.23030289114321,0,0.0642725003381733,0,0,0,0,28
2253,2642,33,3,12,9,26,0,0,3581.505637629941,0.3334048475757135,-0.106485043261999,0,0.0642725003381733,0,0,0,0,28
2254,4798,3,11,12,9,26,0,0,3444.9888313844845,0.7175736850823705,1.09906501173784,0,0.0642725003381733,0,0,0,0,28
2255,6219,31,10,12,9,26,0,0,6464.587762663002,0.41764562931653854,-0.208650302160291,1,0.0642725003381733,0,0,0,0,28
2256,1510,43,3,13,9,26,0,1,4351.90914201534,3.2162461228066515,-0.269949457499266,0,0.0642725003381733,0,0,0,0,25
2257,2542,38,11,13,9,26,0,1,6416.421646969143,4.360241700399843,0.925384071610746,0,0.0642725003381733,0,0,0,0,25
2258,4211,45,6,13,9,26,0,0,6173.732069831792,12.194454347018983,1.15014764118699,1,0.0642725003381733,0,0,0,0,25
2259,3286,22,8,13,9,26,0,0,5859.442249366333,1.5603219206234729,0.0774124227549258,0,0.0642725003381733,0,0,0,0,25
2260,5895,24,11,13,9,26,0,0,5191.686467384113,1.4980425951138991,0.0161132674159509,0,0.0642725003381733,0,0,0,0,25
2261,219,27,11,13,9,26,0,1,5632.057132178772,2.8861523570321514,0.302175992331167,0,-1.90421729631949,0,0,0,0,25
